日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交额(百万),成交量(股)
2003-11-25,1151.54,1151.54,1151.54,1151.54,0,0
2003-11-26,1155.27,1155.27,1155.27,1155.27,0,0
2003-11-27,1136.02,1136.02,1136.02,1136.02,0,0
2003-11-28,1142.98,1142.98,1142.98,1142.98,0,0
2003-12-01,1168.51,1168.51,1168.51,1168.51,0,0
2003-12-02,1168.4,1168.4,1168.4,1168.4,0,0
2003-12-03,1172.47,1172.47,1172.47,1172.47,0,0
2003-12-04,1178.65,1178.65,1178.65,1178.65,0,0
2003-12-05,1176.66,1176.66,1176.66,1176.66,0,0
2003-12-08,1164.43,1164.43,1164.43,1164.43,0,0
2003-12-09,1169.28,1169.28,1169.28,1169.28,0,0
2003-12-10,1184.68,1184.68,1184.68,1184.68,0,0
2003-12-11,1184.63,1184.63,1184.63,1184.63,0,0
2003-12-12,1183.11,1183.11,1183.11,1183.11,0,0
2003-12-15,1184.67,1184.67,1184.67,1184.67,0,0
2003-12-16,1178.35,1178.35,1178.35,1178.35,0,0
2003-12-17,1169.41,1169.41,1169.41,1169.41,0,0
2003-12-18,1173.4,1173.4,1173.4,1173.4,0,0
2003-12-19,1163.64,1163.64,1163.64,1163.64,0,0
2003-12-22,1195.44,1195.44,1195.44,1195.44,0,0
2003-12-23,1201.08,1201.08,1201.08,1201.08,0,0
2003-12-24,1212.33,1212.33,1212.33,1212.33,0,0
2003-12-25,1209.06,1209.06,1209.06,1209.06,0,0
2003-12-26,1208.52,1208.52,1208.52,1208.52,0,0
2003-12-29,1199.25,1199.25,1199.25,1199.25,0,0
2003-12-30,1207.1,1207.1,1207.1,1207.1,0,0
2003-12-31,1194.74,1194.74,1194.74,1194.74,0,0
2004-01-02,1204.61,1204.61,1204.61,1204.61,0,0
2004-01-05,1240.47,1240.47,1240.47,1240.47,0,0
2004-01-06,1251.14,1251.14,1251.14,1251.14,0,0
2004-01-07,1266.27,1266.27,1266.27,1266.27,0,0
2004-01-08,1284.34,1284.34,1284.34,1284.34,0,0
2004-01-09,1266.41,1266.41,1266.41,1266.41,0,0
2004-01-12,1294.68,1294.68,1294.68,1294.68,0,0
2004-01-13,1293.18,1293.18,1293.18,1293.18,0,0
2004-01-14,1277.96,1277.96,1277.96,1277.96,0,0
2004-01-15,1273.62,1273.62,1273.62,1273.62,0,0
2004-01-16,1284.3,1284.3,1284.3,1284.3,0,0
2004-01-29,1311.95,1311.95,1311.95,1311.95,0,0
2004-01-30,1281.33,1281.33,1281.33,1281.33,0,0
2004-02-02,1307.27,1307.27,1307.27,1307.27,0,0
2004-02-03,1321,1321,1321,1321,0,0
2004-02-04,1348.86,1348.86,1348.86,1348.86,0,0
2004-02-05,1353.85,1353.85,1353.85,1353.85,0,0
2004-02-06,1347.22,1347.22,1347.22,1347.22,0,0
2004-02-09,1368.84,1368.84,1368.84,1368.84,0,0
2004-02-10,1363.06,1363.06,1363.06,1363.06,0,0
2004-02-11,1354.75,1354.75,1354.75,1354.75,0,0
2004-02-12,1345.66,1345.66,1345.66,1345.66,0,0
2004-02-13,1342.34,1342.34,1342.34,1342.34,0,0
2004-02-16,1373.3,1373.3,1373.3,1373.3,0,0
2004-02-17,1380.37,1380.37,1380.37,1380.37,0,0
2004-02-18,1391.36,1391.36,1391.36,1391.36,0,0
2004-02-19,1385.98,1385.98,1385.98,1385.98,0,0
2004-02-20,1391.1,1391.1,1391.1,1391.1,0,0
2004-02-23,1359.24,1359.24,1359.24,1359.24,0,0
2004-02-24,1356.31,1356.31,1356.31,1356.31,0,0
2004-02-25,1329.44,1329.44,1329.44,1329.44,0,0
2004-02-26,1335.86,1335.86,1335.86,1335.86,0,0
2004-02-27,1351.61,1351.61,1351.61,1351.61,0,0
2004-03-01,1366.91,1366.91,1366.91,1366.91,0,0
2004-03-02,1363.19,1363.19,1363.19,1363.19,0,0
2004-03-03,1341.22,1341.22,1341.22,1341.22,0,0
2004-03-04,1349.85,1349.85,1349.85,1349.85,0,0
2004-03-05,1341.76,1341.76,1341.76,1341.76,0,0
2004-03-08,1317.3,1317.3,1317.3,1317.3,0,0
2004-03-09,1314.17,1314.17,1314.17,1314.17,0,0
2004-03-10,1344.99,1344.99,1344.99,1344.99,0,0
2004-03-11,1357.84,1357.84,1357.84,1357.84,0,0
2004-03-12,1358.51,1358.51,1358.51,1358.51,0,0
2004-03-15,1389.68,1389.68,1389.68,1389.68,0,0
2004-03-16,1395.37,1395.37,1395.37,1395.37,0,0
2004-03-17,1398.02,1398.02,1398.02,1398.02,0,0
2004-03-18,1372.16,1372.16,1372.16,1372.16,0,0
2004-03-19,1393.57,1393.57,1393.57,1393.57,0,0
2004-03-22,1399.55,1399.55,1399.55,1399.55,0,0
2004-03-23,1389.52,1389.52,1389.52,1389.52,0,0
2004-03-24,1385.37,1385.37,1385.37,1385.37,0,0
2004-03-25,1385.86,1385.86,1385.86,1385.86,0,0
2004-03-26,1386.48,1386.48,1386.48,1386.48,0,0
2004-03-29,1371.7,1371.7,1371.7,1371.7,0,0
2004-03-30,1372.05,1372.05,1372.05,1372.05,0,0
2004-03-31,1384.95,1384.95,1384.95,1384.95,0,0
2004-04-01,1396.63,1396.63,1396.63,1396.63,0,0
2004-04-02,1405.92,1405.92,1405.92,1405.92,0,0
2004-04-05,1401.97,1401.97,1401.97,1401.97,0,0
2004-04-06,1410.43,1410.43,1410.43,1410.43,0,0
2004-04-07,1408.77,1408.77,1408.77,1408.77,0,0
2004-04-08,1402.77,1402.77,1402.77,1402.77,0,0
2004-04-09,1370.28,1370.28,1370.28,1370.28,0,0
2004-04-12,1364.68,1364.68,1364.68,1364.68,0,0
2004-04-13,1353.83,1353.83,1353.83,1353.83,0,0
2004-04-14,1332.08,1332.08,1332.08,1332.08,0,0
2004-04-15,1318.85,1318.85,1318.85,1318.85,0,0
2004-04-16,1331.08,1331.08,1331.08,1331.08,0,0
2004-04-19,1312,1312,1312,1312,0,0
2004-04-20,1301.09,1301.09,1301.09,1301.09,0,0
2004-04-21,1289.65,1289.65,1289.65,1289.65,0,0
2004-04-22,1296.44,1296.44,1296.44,1296.44,0,0
2004-04-23,1276.31,1276.31,1276.31,1276.31,0,0
2004-04-26,1276.95,1276.95,1276.95,1276.95,0,0
2004-04-27,1264.34,1264.34,1264.34,1264.34,0,0
2004-04-28,1258.11,1258.11,1258.11,1258.11,0,0
2004-04-29,1233.6,1233.6,1233.6,1233.6,0,0
2004-04-30,1239.72,1239.72,1239.72,1239.72,0,0
2004-05-10,1206.59,1206.59,1206.59,1206.59,0,0
2004-05-11,1212.57,1212.57,1212.57,1212.57,0,0
2004-05-12,1240.02,1240.02,1240.02,1240.02,0,0
2004-05-13,1234.58,1234.58,1234.58,1234.58,0,0
2004-05-14,1207.26,1207.26,1207.26,1207.26,0,0
2004-05-17,1195.19,1195.19,1195.19,1195.19,0,0
2004-05-18,1209.61,1209.61,1209.61,1209.61,0,0
2004-05-19,1209.58,1209.58,1209.58,1209.58,0,0
2004-05-20,1201.71,1201.71,1201.71,1201.71,0,0
2004-05-21,1209.21,1209.21,1209.21,1209.21,0,0
2004-05-24,1200.79,1200.79,1200.79,1200.79,0,0
2004-05-25,1177.71,1177.71,1177.71,1177.71,0,0
2004-05-26,1183.01,1183.01,1183.01,1183.01,0,0
2004-05-27,1208.68,1208.68,1208.68,1208.68,0,0
2004-05-28,1201.72,1201.72,1201.72,1201.72,0,0
2004-05-31,1206.84,1206.84,1206.84,1206.84,0,0
2004-06-01,1224.11,1224.11,1224.11,1224.11,0,0
2004-06-02,1211.93,1211.93,1211.93,1211.93,0,0
2004-06-03,1193.55,1193.55,1193.55,1193.55,0,0
2004-06-04,1192.78,1192.78,1192.78,1192.78,0,0
2004-06-07,1176.26,1176.26,1176.26,1176.26,0,0
2004-06-08,1160.33,1160.33,1160.33,1160.33,0,0
2004-06-09,1137.55,1137.55,1137.55,1137.55,0,0
2004-06-10,1139.51,1139.51,1139.51,1139.51,0,0
2004-06-11,1140.53,1140.53,1140.53,1140.53,0,0
2004-06-14,1115.41,1115.41,1115.41,1115.41,0,0
2004-06-15,1134.9,1134.9,1134.9,1134.9,0,0
2004-06-16,1141.09,1141.09,1141.09,1141.09,0,0
2004-06-17,1116.5,1116.5,1116.5,1116.5,0,0
2004-06-18,1103.4,1103.4,1103.4,1103.4,0,0
2004-06-21,1109.39,1109.39,1109.39,1109.39,0,0
2004-06-22,1119.88,1119.88,1119.88,1119.88,0,0
2004-06-23,1110.32,1110.32,1110.32,1110.32,0,0
2004-06-24,1099.9,1099.9,1099.9,1099.9,0,0
2004-06-25,1081.96,1081.96,1081.96,1081.96,0,0
2004-06-28,1069.51,1069.51,1069.51,1069.51,0,0
2004-06-29,1084.62,1084.62,1084.62,1084.62,0,0
2004-06-30,1078.49,1078.49,1078.49,1078.49,0,0
2004-07-01,1112.39,1112.39,1112.39,1112.39,0,0
2004-07-02,1114.94,1114.94,1114.94,1114.94,0,0
2004-07-05,1116.42,1116.42,1116.42,1116.42,0,0
2004-07-06,1121.28,1121.28,1121.28,1121.28,0,0
2004-07-07,1110.62,1110.62,1110.62,1110.62,0,0
2004-07-08,1113.03,1113.03,1113.03,1113.03,0,0
2004-07-09,1106.92,1106.92,1106.92,1106.92,0,0
2004-07-12,1083.18,1083.18,1083.18,1083.18,0,0
2004-07-13,1086.81,1086.81,1086.81,1086.81,0,0
2004-07-14,1088.78,1088.78,1088.78,1088.78,0,0
2004-07-15,1104.01,1104.01,1104.01,1104.01,0,0
2004-07-16,1132.8,1132.8,1132.8,1132.8,0,0
2004-07-19,1134.5,1134.5,1134.5,1134.5,0,0
2004-07-20,1125.88,1125.88,1125.88,1125.88,0,0
2004-07-21,1125.66,1125.66,1125.66,1125.66,0,0
2004-07-22,1097.86,1097.86,1097.86,1097.86,0,0
2004-07-23,1101.6,1101.6,1101.6,1101.6,0,0
2004-07-26,1087.27,1087.27,1087.27,1087.27,0,0
2004-07-27,1083.4,1083.4,1083.4,1083.4,0,0
2004-07-28,1089.52,1089.52,1089.52,1089.52,0,0
2004-07-29,1104.17,1104.17,1104.17,1104.17,0,0
2004-07-30,1088.68,1088.68,1088.68,1088.68,0,0
2004-08-02,1080.55,1080.55,1080.55,1080.55,0,0
2004-08-03,1073.58,1073.58,1073.58,1073.58,0,0
2004-08-04,1103.55,1103.55,1103.55,1103.55,0,0
2004-08-05,1088.81,1088.81,1088.81,1088.81,0,0
2004-08-06,1088.24,1088.24,1088.24,1088.24,0,0
2004-08-09,1093.48,1093.48,1093.48,1093.48,0,0
2004-08-10,1098.59,1098.59,1098.59,1098.59,0,0
2004-08-11,1086.08,1086.08,1086.08,1086.08,0,0
2004-08-12,1074.82,1074.82,1074.82,1074.82,0,0
2004-08-13,1077.25,1077.25,1077.25,1077.25,0,0
2004-08-16,1067.6,1067.6,1067.6,1067.6,0,0
2004-08-17,1072.51,1072.51,1072.51,1072.51,0,0
2004-08-18,1071.83,1071.83,1071.83,1071.83,0,0
2004-08-19,1059.2,1059.2,1059.2,1059.2,0,0
2004-08-20,1060.23,1060.23,1060.23,1060.23,0,0
2004-08-23,1047.21,1047.21,1047.21,1047.21,0,0
2004-08-24,1059.42,1059.42,1059.42,1059.42,0,0
2004-08-25,1055.53,1055.53,1055.53,1055.53,0,0
2004-08-26,1051,1051,1051,1051,0,0
2004-08-27,1039.24,1039.24,1039.24,1039.24,0,0
2004-08-30,1038.34,1038.34,1038.34,1038.34,0,0
2004-08-31,1055.97,1055.97,1055.97,1055.97,0,0
2004-09-01,1040.06,1040.06,1040.06,1040.06,0,0
2004-09-02,1045.37,1045.37,1045.37,1045.37,0,0
2004-09-03,1043.54,1043.54,1043.54,1043.54,0,0
2004-09-06,1039.67,1039.67,1039.67,1039.67,0,0
2004-09-07,1041.49,1041.49,1041.49,1041.49,0,0
2004-09-08,1031.61,1031.61,1031.61,1031.61,0,0
2004-09-09,1012.56,1012.56,1012.56,1012.56,0,0
2004-09-10,1015.15,1015.15,1015.15,1015.15,0,0
2004-09-13,993.26,993.26,993.26,993.26,0,0
2004-09-14,1023.41,1023.41,1023.41,1023.41,0,0
2004-09-15,1066.28,1066.28,1066.28,1066.28,0,0
2004-09-16,1077.92,1077.92,1077.92,1077.92,0,0
2004-09-17,1112.77,1112.77,1112.77,1112.77,0,0
2004-09-20,1152.13,1152.13,1152.13,1152.13,0,0
2004-09-21,1143.46,1143.46,1143.46,1143.46,0,0
2004-09-22,1120.11,1120.11,1120.11,1120.11,0,0
2004-09-23,1157.93,1157.93,1157.93,1157.93,0,0
2004-09-24,1135.97,1135.97,1135.97,1135.97,0,0
2004-09-27,1128.05,1128.05,1128.05,1128.05,0,0
2004-09-28,1136.34,1136.34,1136.34,1136.34,0,0
2004-09-29,1124.01,1124.01,1124.01,1124.01,0,0
2004-09-30,1109.32,1109.32,1109.32,1109.32,0,0
2004-10-08,1131.92,1131.92,1131.92,1131.92,0,0
2004-10-11,1126.33,1126.33,1126.33,1126.33,0,0
2004-10-12,1103.55,1103.55,1103.55,1103.55,0,0
2004-10-13,1104.18,1104.18,1104.18,1104.18,0,0
2004-10-14,1060.13,1060.13,1060.13,1060.13,0,0
2004-10-15,1061.64,1061.64,1061.64,1061.64,0,0
2004-10-18,1063.47,1063.47,1063.47,1063.47,0,0
2004-10-19,1066.64,1066.64,1066.64,1066.64,0,0
2004-10-20,1062.9,1062.9,1062.9,1062.9,0,0
2004-10-21,1049.97,1049.97,1049.97,1049.97,0,0
2004-10-22,1063.14,1063.14,1063.14,1063.14,0,0
2004-10-25,1049.19,1049.19,1049.19,1049.19,0,0
2004-10-26,1059.25,1059.25,1059.25,1059.25,0,0
2004-10-27,1069.69,1069.69,1069.69,1069.69,0,0
2004-10-28,1068.68,1068.68,1068.68,1068.68,0,0
2004-10-29,1050.3,1050.3,1050.3,1050.3,0,0
2004-11-01,1038.43,1038.43,1038.43,1038.43,0,0
2004-11-02,1035.73,1035.73,1035.73,1035.73,0,0
2004-11-03,1054.69,1054.69,1054.69,1054.69,0,0
2004-11-04,1032.72,1032.72,1032.72,1032.72,0,0
2004-11-05,1033.8,1033.8,1033.8,1033.8,0,0
2004-11-08,1034.81,1034.81,1034.81,1034.81,0,0
2004-11-09,1037.21,1037.21,1037.21,1037.21,0,0
2004-11-10,1076.28,1076.28,1076.28,1076.28,0,0
2004-11-11,1070.27,1070.27,1070.27,1070.27,0,0
2004-11-12,1072.62,1072.62,1072.62,1072.62,0,0
2004-11-15,1084.71,1084.71,1084.71,1084.71,0,0
2004-11-16,1084.65,1084.65,1084.65,1084.65,0,0
2004-11-17,1074.39,1074.39,1074.39,1074.39,0,0
2004-11-18,1085.03,1085.03,1085.03,1085.03,0,0
2004-11-19,1091.37,1091.37,1091.37,1091.37,0,0
2004-11-22,1094.35,1094.35,1094.35,1094.35,0,0
2004-11-23,1084.88,1084.88,1084.88,1084.88,0,0
2004-11-24,1077.67,1077.67,1077.67,1077.67,0,0
2004-11-25,1076.34,1076.34,1076.34,1076.34,0,0
2004-11-26,1074.99,1074.99,1074.99,1074.99,0,0
2004-11-29,1061.35,1061.35,1061.35,1061.35,0,0
2004-11-30,1062.81,1062.81,1062.81,1062.81,0,0
2004-12-01,1058.15,1058.15,1058.15,1058.15,0,0
2004-12-02,1056.06,1056.06,1056.06,1056.06,0,0
2004-12-03,1058.33,1058.33,1058.33,1058.33,0,0
2004-12-06,1060.25,1060.25,1060.25,1060.25,0,0
2004-12-07,1048.18,1048.18,1048.18,1048.18,0,0
2004-12-08,1049.18,1049.18,1049.18,1049.18,0,0
2004-12-09,1059.53,1059.53,1059.53,1059.53,0,0
2004-12-10,1043.55,1043.55,1043.55,1043.55,0,0
2004-12-13,1037.45,1037.45,1037.45,1037.45,0,0
2004-12-14,1034.29,1034.29,1034.29,1034.29,0,0
2004-12-15,1037.88,1037.88,1037.88,1037.88,0,0
2004-12-16,1033.27,1033.27,1033.27,1033.27,0,0
2004-12-17,1023,1023,1023,1023,0,0
2004-12-20,1009.37,1009.37,1009.37,1009.37,0,0
2004-12-21,1008.12,1008.12,1008.12,1008.12,0,0
2004-12-22,1034.03,1034.03,1034.03,1034.03,0,0
2004-12-23,1015.51,1015.51,1015.51,1015.51,0,0
2004-12-24,1016.4,1016.4,1016.4,1016.4,0,0
2004-12-27,1012.45,1012.45,1012.45,1012.45,0,0
2004-12-28,1010.7,1010.7,1010.7,1010.7,0,0
2004-12-29,1005.53,1005.53,1005.53,1005.53,0,0
2004-12-30,1003.99,1003.99,1003.99,1003.99,0,0
2004-12-31,1000,1000,1000,1000,0,0
2005-01-04,994.77,994.77,980.66,982.79,4431.98,741286900
2005-01-05,981.58,997.32,979.88,992.56,4529.21,711910900
2005-01-06,993.33,993.79,980.33,983.17,3921.02,628802900
2005-01-07,983.05,995.71,979.81,983.96,4737.47,729869400
2005-01-10,983.76,993.96,979.79,993.88,3762.93,579169800
2005-01-11,994.19,999.55,991.09,997.14,3704.08,584908000
2005-01-12,996.65,996.98,989.26,996.75,3093.3,501452500
2005-01-13,996.08,999.47,992.7,996.88,3842.17,604406600
2005-01-14,996.62,1006.46,987.23,988.31,4162.92,729784300
2005-01-17,979.11,981.53,965.08,967.45,4249.81,728818900
2005-01-18,967.37,974.87,960.29,974.69,4117.94,731184800
2005-01-19,974.33,974.33,965.26,967.21,3427.95,633809100
2005-01-20,963.21,963.21,952.23,956.25,4399.35,772710700
2005-01-21,954.46,984.27,943.44,982.6,8152.09,1445006000
2005-01-24,1001.85,1001.85,986.24,998.13,8360.16,1435946200
2005-01-25,995.64,997.95,985.24,997.78,6157.02,986252900
2005-01-26,995.78,999.47,988.48,989.93,4719.44,766329000
2005-01-27,987.34,987.7,973.77,974.63,4094.4,694536500
2005-01-28,974.63,975.62,965.21,969.21,3280.95,574880800
2005-01-31,965.79,965.79,953.14,954.88,3863.57,678870700
2005-02-01,953.33,965.48,952.74,955.95,4275.71,743306700
2005-02-02,956.7,1006.93,956.7,1006.91,10202.9,1705733800
2005-02-03,1005.56,1014.19,992.16,993.22,10057.31,1697454000
2005-02-04,992.25,1021.03,989.94,1016.86,9549.87,1573621500
2005-02-16,1023.32,1033.25,1018.49,1023.58,7438.17,1213129300
2005-02-17,1024.43,1024.43,1010.48,1020.61,5513.06,896829800
2005-02-18,1020.12,1021.2,1005.63,1006.06,4817.73,813994000
2005-02-21,1006.69,1025.66,1006.69,1025.63,6052.4,988609400
2005-02-22,1026.84,1048.68,1024.53,1046.74,10922.78,1793784200
2005-02-23,1046.81,1049.61,1036.63,1043.94,11231.94,1869693000
2005-02-24,1042.25,1045.96,1034.73,1045.46,8993.75,1468178900
2005-02-25,1046.27,1059.48,1045.98,1046.76,11489.96,1817000400
2005-02-28,1046.21,1048.28,1035.04,1039.99,8190.1,1297104600
2005-03-01,1039.35,1042.74,1031.17,1035.93,6288.79,996209000
2005-03-02,1036.37,1045.76,1021,1021.32,8971.31,1422513600
2005-03-03,1019.88,1028.4,1014.75,1027.71,5582.81,920308600
2005-03-04,1027.93,1031.85,1022.18,1023.67,5383.87,817364200
2005-03-07,1024.48,1031.34,1024.48,1029.87,5316.47,793295000
2005-03-08,1033.79,1049.29,1032.85,1048.99,9851.28,1429579400
2005-03-09,1051.26,1054.64,1041.98,1046.54,9877.62,1532748800
2005-03-10,1046.69,1046.69,1019.63,1022.41,8380.55,1329595300
2005-03-11,1021.08,1028.12,1016.93,1027.43,7654.56,1147638100
2005-03-14,1027.18,1041.57,1014.93,1031.03,10229.43,1446608900
2005-03-15,1030.86,1030.94,1011.64,1013.52,8091.21,1200749300
2005-03-16,1011.85,1012.2,995.97,1003.07,7153.75,1062278300
2005-03-17,1001.97,1004.82,992.12,992.86,6535.06,996901100
2005-03-18,991.89,996.4,975.71,978.67,6314.99,965206000
2005-03-21,977.3,983.18,973,981.89,4594.52,725256500
2005-03-22,981.71,982.14,959.56,964.02,6955.31,1137571700
2005-03-23,962.82,975.36,955.99,959.01,7092.06,1093005400
2005-03-24,957.43,965.06,948.53,964.8,6446.64,926071500
2005-03-25,964.25,966.97,959.06,962.96,4258.13,710732300
2005-03-28,961.65,961.65,948.81,960.7,4141.66,666924600
2005-03-29,960.42,968.12,954.74,955.19,4842.15,757737900
2005-03-30,952.71,952.71,936.38,937.03,5459.38,895016400
2005-03-31,934.85,942.37,928.34,942.2,4555.32,785944600
2005-04-01,941.43,989.9,937.55,978.15,10109.4,1634750500
2005-04-04,968.49,974.06,956.13,962.17,7296.5,1143509300
2005-04-05,960.54,967.75,953.59,955.6,6069.51,953453700
2005-04-06,955.6,977.86,948.95,973.67,9727.66,1428242100
2005-04-07,975.97,1000.27,974.31,984.73,13260.56,2075421200
2005-04-08,984.67,1003.7,979.53,1003.45,9151.35,1476252600
2005-04-11,1003.88,1008.74,992.77,995.42,10436.23,1593606600
2005-04-12,993.71,993.71,978.2,978.7,6479.56,1022619300
2005-04-13,987.95,1006.5,987.95,1000.9,10029.6,1607168700
2005-04-14,1004.64,1006.42,985.58,986.98,7813.43,1294571000
2005-04-15,982.61,982.61,971.93,974.08,6541.68,1040895500
2005-04-18,970.91,970.91,958.65,963.77,5329.14,859840000
2005-04-19,962.92,968.87,957.91,965.89,5768.91,921262300
2005-04-20,964.15,964.15,946.2,950.87,5300,885070500
2005-04-21,948.86,955.55,938.6,943.98,6140.65,994614500
2005-04-22,942.91,947.91,934.96,939.1,6373.55,1069188400
2005-04-25,935.99,935.99,920.16,930.07,6667.3,1147047800
2005-04-26,928.43,939.7,924.66,937.08,7029.37,1169047100
2005-04-27,938.57,938.91,925.9,926.6,6432.85,1078061100
2005-04-28,923.53,945.5,914.83,942.07,8315.81,1434348600
2005-04-29,940.81,942.45,929.81,932.4,6853.19,1123541900
2005-05-09,934.65,937.39,909.17,909.17,4889.7,852911500
2005-05-10,905.54,913.39,892.31,913.08,5960.91,1049433100
2005-05-11,911.84,917.22,900.44,901.85,5128.33,904204700
2005-05-12,899.97,900.06,883.51,885.82,6107.33,1022872000
2005-05-13,883.51,898.51,875.58,887.54,6228.42,1124490600
2005-05-16,885.39,885.39,869.33,875.27,4630.09,822428800
2005-05-17,873.08,888.28,868.21,881.46,4635.2,877227300
2005-05-18,881.14,890.4,871.82,883.2,4615.41,787861000
2005-05-19,882.84,888.02,871.29,884.17,4263.47,814958300
2005-05-20,883.51,891.02,879.18,882.76,3835.48,722667600
2005-05-23,880.28,880.28,862.1,863.34,3725.79,727979500
2005-05-24,861.2,871.77,855.59,868.46,4777.97,920692900
2005-05-25,867.66,876.31,861.66,868.45,3742.17,723855600
2005-05-26,867.76,872.84,854.96,857.33,3470.05,662278600
2005-05-27,855.6,864.96,848.4,849.51,4240.68,774998300
2005-05-30,847.63,858.46,842.1,855.61,3712.12,697158300
2005-05-31,856.56,863.2,853.29,855.95,3601.01,704782100
2005-06-01,855.21,857.66,836.04,837.53,4274.08,790230200
2005-06-02,835.47,835.49,812.99,818.38,5220.79,950865700
2005-06-03,816.55,823.86,807.97,818.03,4164.76,793605600
2005-06-06,816.73,839.15,807.78,839,4685.01,900918500
2005-06-07,841.58,858.09,835.18,837.28,7248.58,1306706800
2005-06-08,848.54,908.83,844.47,905.77,17414.54,3290784000
2005-06-09,907.57,925.37,895.04,912.6,17782.39,3314184000
2005-06-10,911.94,911.94,889.1,894.56,12006.76,2239150200
2005-06-13,895,900.18,877.69,892.96,7944.06,1562800200
2005-06-14,895.39,905.42,882.86,883.54,7692.07,1434357000
2005-06-15,881.21,881.25,865.14,866.83,6272.31,1145405600
2005-06-16,866.66,879.49,861.83,879.24,6115.27,1104968500
2005-06-17,883.61,888.08,876.04,880.35,8285.46,1496300900
2005-06-20,881.62,906.48,872.56,906.26,10290.89,1899208200
2005-06-21,906.31,906.31,894.39,896.17,6890.94,1277478400
2005-06-22,894.77,901.24,891.93,900.65,5882.4,1047813400
2005-06-23,900.06,904.9,892.83,893.57,5465.03,950930800
2005-06-24,892.06,898.67,888.4,898.3,4732.19,891873900
2005-06-27,904.21,920.65,904.21,916.04,8903.49,1654540200
2005-06-28,913.48,913.48,901.21,903.72,5536.1,1040221900
2005-06-29,906.75,907.57,898.08,898.9,5752,1080674600
2005-06-30,897.1,897.1,876.88,878.69,5597.95,1085547200
2005-07-01,875.94,875.94,858.37,859.49,5086.73,1009459700
2005-07-04,855.32,856.1,842.81,855.93,4026.1,884027700
2005-07-05,853.68,856.74,845.36,849.68,4529.68,799268800
2005-07-06,850.25,854.45,838.61,842.56,3627.27,689831400
2005-07-07,841.75,848.02,839.28,844.73,2901.83,596246500
2005-07-08,842.62,842.62,827.23,829.49,3447.79,722100000
2005-07-11,837.86,850.66,822.52,824.1,4092.65,843900600
2005-07-12,821.91,854.29,818.86,851.82,7519.25,1498987100
2005-07-13,850.47,851.95,841.86,846.23,4674.03,939884200
2005-07-14,844.94,856.1,843.18,849.59,4742.56,936196800
2005-07-15,849.87,854.6,837.78,841,4203.94,888956300
2005-07-18,839.22,840.01,829.68,833,3767.76,850000600
2005-07-19,831.5,840.14,829.28,835.61,3622.93,789181800
2005-07-20,835.3,844.71,832.14,842.64,3953.44,852647300
2005-07-21,842.75,843.99,835.76,843.99,4118.5,836610100
2005-07-22,847.54,867.17,842.99,859.69,10210.01,2163097600
2005-07-25,858.33,860.95,854.28,856.86,5762.39,1181608000
2005-07-26,856.19,880.03,856.19,876.48,10513.58,2182677600
2005-07-27,876.94,894.03,876.04,894.01,9688.11,2040953600
2005-07-28,893.88,901,888.5,890.89,10326.37,2062252800
2005-07-29,889.41,892.29,883.38,888.16,6409.06,1339740600
2005-08-01,887.72,897.29,885.85,891.61,5451.58,1180830900
2005-08-02,892.13,903.65,888.4,903.6,6441.96,1429254700
2005-08-03,905.18,919.28,903.76,909.57,11911.78,2578629800
2005-08-04,907.42,909.83,901.63,904.15,6682.69,1451925600
2005-08-05,904.04,923.81,903.94,923.8,9585.69,1912376400
2005-08-08,926.57,933.15,923.57,927.47,11135.76,2160894400
2005-08-09,926.97,933.39,919.11,933.09,9704.54,1953290800
2005-08-10,933.26,940.37,926.28,940.37,10214.86,2151576400
2005-08-11,940.79,953.99,939.39,953.99,14042.06,2707366600
2005-08-12,954.72,959.27,933.99,938.32,14457.55,2916814400
2005-08-15,937.71,954.5,936.11,954.5,10503.46,2043081200
2005-08-16,955.27,959.34,939.92,945.06,12606.08,2386181800
2005-08-17,943.41,953.34,930.33,953.01,10910.46,2145776800
2005-08-18,954.16,956.84,919.12,920.67,15916.42,3185532800
2005-08-19,918.09,927.32,910.08,923.04,10881.5,2224268000
2005-08-22,923.11,933.35,919.22,931.67,7745.84,1603101000
2005-08-23,931.81,931.81,915.03,923.41,7508.83,1540648800
2005-08-24,923.56,935.23,923.56,930.65,7736.51,1595974700
2005-08-25,930.98,933.2,920.61,930.12,7604.87,1629205700
2005-08-26,930.25,930.33,921.84,928.26,7186.2,1542980400
2005-08-29,928.34,928.34,913.77,917.37,7137.71,1546226100
2005-08-30,916.09,920.21,912.84,914.88,5858.44,1243817000
2005-08-31,915.12,928.21,911.51,927.92,7034.28,1462363000
2005-09-01,928.52,944.95,926.06,944.56,10558.68,2230638400
2005-09-02,945.98,947.92,941.31,947.87,8864.77,1861443800
2005-09-05,949.08,952.99,944.63,952.72,8242.23,1784331800
2005-09-06,953.41,956.3,934.97,936.61,10583.99,2122225600
2005-09-07,934.99,952.9,932.65,952.76,9956.81,1960846600
2005-09-08,954.27,958.87,947.71,955.28,11753.26,2242439200
2005-09-09,955.11,959.9,946.02,949.07,7924.19,1621931000
2005-09-12,949.78,952.55,945.4,949.51,5610.13,1167261300
2005-09-13,949.58,963.92,948.13,963.77,7999.03,1657943100
2005-09-14,964.97,970.26,961.64,970.19,9942.63,1995829200
