dividendyield2,mkt_cap_ard,or_ttm,pcf_ocf_ttm,pe_ttm,profit_ttm,ps_ttm,date
0.3524,3.96836868114e+13,,15.1872,48.7389,,4.6883,2008-01-20
0.3713,3.76645342282e+13,,14.4162,45.8384,,4.4528,2008-01-21
0.4005,3.49045002572e+13,,13.3591,42.4748,,4.1265,2008-01-22
0.3871,3.60368957817e+13,,13.7842,43.8107,,4.2574,2008-01-23
0.3848,3.61607833045e+13,,13.7934,43.7978,,4.2689,2008-01-24
0.3815,3.65265635285e+13,,13.9329,44.2392,,4.3125,2008-01-25
0.3811,3.65564556542e+13,,13.9436,44.4975,,4.3131,2008-01-26
0.3811,3.65564556542e+13,,13.9436,44.4975,,4.3131,2008-01-27
0.4106,3.39151345688e+13,,12.9376,41.0726,,4.0026,2008-01-28
0.4073,3.41717865067e+13,,13.0343,41.3685,,4.0322,2008-01-29
0.41,3.38972952881e+13,,12.9309,41.0334,,3.9989,2008-01-30
0.4148,3.35533834059e+13,,12.7993,40.5632,,3.9552,2008-01-31
0.4186,3.34125174902e+13,,12.7165,40.2329,,3.9235,2008-02-01
0.4182,3.34418155233e+13,,12.7311,40.4412,,3.9224,2008-02-02
0.4182,3.34418155233e+13,,12.7311,40.4412,,3.9224,2008-02-03
0.3872,3.61107614877e+13,,13.7463,43.3052,,4.2377,2008-02-04
0.392,3.56452862737e+13,,13.5859,42.6807,,4.1826,2008-02-05
0.3917,3.56727270407e+13,,13.5947,42.928,,4.1832,2008-02-06
0.3917,3.56727270407e+13,,13.5947,42.928,,4.1832,2008-02-07
0.3917,3.56727270407e+13,,13.5947,42.928,,4.1832,2008-02-08
0.3917,3.56727270407e+13,,13.5947,42.928,,4.1832,2008-02-09
0.3917,3.56727270407e+13,,13.5947,42.928,,4.1832,2008-02-10
0.3917,3.56727270407e+13,,13.5947,42.928,,4.1832,2008-02-11
0.3917,3.56727270407e+13,,13.5947,42.928,,4.1832,2008-02-12
0.4007,3.48462117927e+13,,13.2802,41.7161,,4.0887,2008-02-13
0.3949,3.53340794516e+13,,13.4661,42.3017,,4.146,2008-02-14
0.3994,3.49175015223e+13,,13.305,41.8006,,4.0967,2008-02-15
0.3989,3.49449422893e+13,,13.3131,42.0441,,4.0954,2008-02-16
0.3989,3.49449422893e+13,,13.3131,42.0441,,4.0954,2008-02-17
0.3922,3.54892732436e+13,,13.5218,42.4829,,4.1615,2008-02-18
0.384,3.6239326296e+13,,13.7952,43.3555,,4.2472,2008-02-19
0.3915,3.55090894801e+13,,13.518,42.4612,,4.1602,2008-02-20
0.3938,3.52342131206e+13,,13.4119,42.113,,4.1267,2008-02-21
0.4075,3.40625531379e+13,,12.9659,40.7065,,3.9894,2008-02-22
0.4071,3.40899939049e+13,,12.9802,40.8987,,3.9874,2008-02-23
0.4071,3.40899939049e+13,,12.9802,40.8987,,3.9874,2008-02-24
0.4244,3.27206107544e+13,,12.4609,39.0553,,3.8292,2008-02-25
0.4212,3.30296135689e+13,,12.5807,39.3137,,3.8583,2008-02-26
0.412,3.38133418358e+13,,12.8791,40.2455,,3.9494,2008-02-27
0.4147,3.35837815831e+13,,12.8056,39.9172,,3.9216,2008-02-28
0.4099,3.39665195846e+13,,12.9421,40.311,,3.9627,2008-02-29
0.4095,3.39966757362e+13,,12.951,40.4219,,3.9632,2008-03-01
0.4095,3.39966757362e+13,,12.951,40.4219,,3.9632,2008-03-02
0.4012,3.46589289488e+13,,13.2047,41.0082,,4.0428,2008-03-03
0.4102,3.38799590073e+13,,13.131,40.0375,,3.9517,2008-03-04
0.414,3.35665056068e+13,,13.0086,39.6336,,3.9138,2008-03-05
0.4087,3.40737454063e+13,,13.1886,40.2238,,3.971,2008-03-06
0.4144,3.35960827043e+13,,13.0067,39.6388,,3.9148,2008-03-07
0.414,3.36235234713e+13,,13.0147,39.778,,3.9125,2008-03-08
0.414,3.36235234713e+13,,13.0147,39.778,,3.9125,2008-03-09
0.4279,3.25182995646e+13,,12.5617,38.2428,,3.7149,2008-03-10
0.4243,3.27368144683e+13,,12.6459,38.5089,,3.7382,2008-03-11
0.4348,3.19920984039e+13,,12.3709,37.6311,,3.6526,2008-03-12
0.4456,3.12180775908e+13,,12.0737,36.7187,,3.5629,2008-03-13
0.4468,3.11046220819e+13,,12.0353,36.582,,3.5498,2008-03-14
0.4463,3.11320628489e+13,,12.0396,36.709,,3.5477,2008-03-15
0.4463,3.11320628489e+13,,12.0396,36.709,,3.5477,2008-03-16
0.4657,2.98903043728e+13,,11.8001,34.9977,,3.4051,2008-03-17
0.4893,2.85872833372e+13,,11.3643,33.4518,,3.2527,2008-03-18
0.4761,2.93527833087e+13,,11.8412,34.2271,,3.3372,2008-03-19
0.4689,2.97719663811e+13,,13.2136,34.4879,,3.3106,2008-03-20
0.468,2.97727162881e+13,,13.2399,34.4822,,3.3084,2008-03-21
0.4675,2.98001570551e+13,,13.2528,34.631,,3.3083,2008-03-22
0.4675,2.98001570551e+13,,13.2528,34.631,,3.3083,2008-03-23
0.4884,2.85104484678e+13,,12.6809,33.0006,,3.167,2008-03-24
0.4869,2.86242073299e+13,,12.7427,33.1016,,3.1779,2008-03-25
0.4901,2.85051455383e+13,,13.4789,32.4258,,3.1825,2008-03-26
0.5168,2.70185792373e+13,,12.885,30.6555,,3.011,2008-03-27
0.4939,2.83208800092e+13,,13.5252,32.0445,,3.1508,2008-03-28
0.4946,2.83498450262e+13,,13.5451,32.1205,,3.1454,2008-03-29
0.4946,2.83498450262e+13,,13.5451,32.1205,,3.1454,2008-03-30
0.5112,2.74758599372e+13,9.46690807919e+12,13.0679,30.877,8.68303138765e+11,3.0451,2008-03-31
0.5369,2.6317560533e+13,,12.5123,29.5409,,2.9136,2008-04-01
0.5387,2.6418363243e+13,,12.558,29.5445,,2.9206,2008-04-02
0.5232,2.7185992512e+13,,12.9377,30.3869,,3.0052,2008-04-03
0.5229,2.7213433279e+13,,12.9342,30.5035,,3.004,2008-04-04
0.5226,2.7213433279e+13,,12.9342,30.5035,,3.004,2008-04-05
0.5216,2.7213433279e+13,,12.9342,30.5035,,3.004,2008-04-06
0.4982,2.83838889957e+13,,13.6265,32.0129,,3.1212,2008-04-07
0.4983,2.8522958477e+13,,13.706,32.1369,,3.1353,2008-04-08
0.5263,2.70238391394e+13,,12.9958,30.4558,,2.9679,2008-04-09
0.5207,2.75119062787e+13,,13.2281,30.8354,,3.016,2008-04-10
0.5191,2.77006759686e+13,,13.3173,31.0365,,3.0352,2008-04-11
0.5201,2.77281167356e+13,,14.0113,30.5591,,3.0111,2008-04-12
0.5165,2.77281167356e+13,,14.0113,30.5591,,3.0111,2008-04-13
0.5485,2.61146453688e+13,,13.1971,28.6842,,2.8377,2008-04-14
0.5435,2.65289335017e+13,,13.4257,29.0807,,2.8776,2008-04-15
0.5542,2.60615902475e+13,,13.199,28.546,,2.8246,2008-04-16
0.565,2.55596732395e+13,,12.9213,27.9133,,2.7685,2008-04-17
0.589,2.45363348094e+13,,12.4759,26.7123,,2.6501,2008-04-18
0.5886,2.45633996322e+13,,12.4947,26.7788,,2.647,2008-04-19
0.5883,2.45633996322e+13,,12.4947,26.7788,,2.647,2008-04-20
0.5849,2.46939926161e+13,,12.5606,26.7537,,2.6596,2008-04-21
0.5863,2.49411737828e+13,,12.6587,26.8892,,2.673,2008-04-22
0.5628,2.59987842341e+13,,13.0535,27.3289,,2.7543,2008-04-23
0.5164,2.84034121374e+13,,14.3144,29.7787,,2.9979,2008-04-24
0.5284,2.8455330807e+13,,14.5576,29.4913,,2.9726,2008-04-25
0.5292,2.84823956298e+13,,14.5688,29.5327,,2.9663,2008-04-26
0.5255,2.84823956298e+13,,14.5688,29.5327,,2.9663,2008-04-27
0.5366,2.78458712179e+13,,14.3403,29.2422,,2.8671,2008-04-28
0.5331,2.81966757342e+13,,14.746,29.4564,,2.8573,2008-04-29
0.5105,2.95017345452e+13,,14.7053,30.0971,,2.9676,2008-04-30
0.5095,2.95287993681e+13,,14.7132,30.0019,,2.9687,2008-05-01
0.5095,2.95287993681e+13,,14.7132,30.0019,,2.9687,2008-05-02
0.5095,2.95287993681e+13,,14.7132,30.0019,,2.9687,2008-05-03
0.5095,2.95287993681e+13,,14.7132,30.0019,,2.9687,2008-05-04
0.4996,3.00462851865e+13,,14.9768,30.654,,3.0224,2008-05-05
0.5038,2.97690978452e+13,,14.8385,30.3686,,2.9944,2008-05-06
0.5282,2.85302190129e+13,,14.221,29.1048,,2.8698,2008-05-07
0.5193,2.9131654132e+13,,14.5202,29.7158,,2.9301,2008-05-08
0.5275,2.87763067648e+13,,14.343,29.3518,,2.8941,2008-05-09
0.532,2.88033715876e+13,,14.351,29.2584,,2.8952,2008-05-10
0.5299,2.88033715876e+13,,14.351,29.2584,,2.8952,2008-05-11
0.5255,2.89106208757e+13,,14.4096,29.4864,,2.9075,2008-05-12
0.5349,2.8443413523e+13,,14.1768,29.0099,,2.8605,2008-05-13
0.552,2.92431755323e+13,,14.5754,29.8256,,2.9409,2008-05-14
0.5562,2.90576515356e+13,,14.4829,29.6364,,2.9223,2008-05-15
0.5625,2.89503829881e+13,,14.4246,29.4986,,2.9106,2008-05-16
0.5649,2.89797619014e+13,,14.4341,29.4253,,2.912,2008-05-17
0.5618,2.89797619014e+13,,14.4341,29.4253,,2.912,2008-05-18
0.5633,2.87767159569e+13,,14.3374,29.2874,,2.894,2008-05-19
0.5924,2.74547560301e+13,,13.6775,27.9361,,2.7606,2008-05-20
0.5833,2.81858052608e+13,,14.0417,28.6799,,2.8341,2008-05-21
0.5866,2.77254051018e+13,,13.8119,28.2071,,2.7873,2008-05-22
0.5906,2.7650625006e+13,,13.7736,28.1262,,2.7796,2008-05-23
0.6008,2.76877859303e+13,,13.7878,28.0984,,2.781,2008-05-24
0.5969,2.76877859303e+13,,13.7878,28.0984,,2.781,2008-05-25
0.6113,2.68200848397e+13,,13.3582,27.2793,,2.6959,2008-05-26
0.6109,2.69258903571e+13,,13.4109,27.387,,2.7066,2008-05-27
0.6036,2.7612234379e+13,,13.75,28.0749,,2.7748,2008-05-28
0.6197,2.71380237168e+13,,13.5255,27.5797,,2.7264,2008-05-29
0.705,2.73668060889e+13,,13.6395,27.8122,,2.7494,2008-05-30
0.707,2.74032370132e+13,,13.6534,27.7844,,2.7507,2008-05-31
0.7044,2.74032370132e+13,,13.6534,27.7844,,2.7507,2008-06-01
0.6969,2.75518027148e+13,,13.7317,28.0002,,2.768,2008-06-02
0.7033,2.73659855519e+13,,13.6391,27.8113,,2.7493,2008-06-03
0.7237,2.68715162648e+13,,13.3927,27.3088,,2.6996,2008-06-04
0.7256,2.67296791388e+13,,13.322,27.1623,,2.685,2008-06-05
0.7324,2.65705427588e+13,,13.2427,27.0006,,2.669,2008-06-06
0.7458,2.6607415926e+13,,13.257,26.9751,,2.6705,2008-06-07
0.7441,2.6607415926e+13,,13.257,26.9751,,2.6705,2008-06-08
0.7391,2.6607415926e+13,,13.257,26.9751,,2.6705,2008-06-09
0.803,2.44949861751e+13,,12.2082,24.8914,,2.4605,2008-06-10
0.8246,2.40728351126e+13,,11.9978,24.4624,,2.4181,2008-06-11
0.8302,2.36103834978e+13,,11.7672,23.9904,,2.3715,2008-06-12
0.9127,2.28795644496e+13,,11.4029,23.2478,,2.2981,2008-06-13
0.9273,2.29163681739e+13,,11.4177,23.2311,,2.2999,2008-06-14
0.9225,2.29163681739e+13,,11.4177,23.2311,,2.2999,2008-06-15
0.9189,2.28637634882e+13,,11.3951,23.2318,,2.2965,2008-06-16
1.0046,2.22032249239e+13,,11.0659,22.5606,,2.2302,2008-06-17
0.9788,2.33373261137e+13,,11.6311,23.713,,2.3441,2008-06-18
1.1694,2.18301831576e+13,,10.877,22.1734,,2.1911,2008-06-19
1.133,2.24278089392e+13,,11.1748,22.7805,,2.2511,2008-06-20
1.1553,2.24642398634e+13,,11.1895,22.7644,,2.2529,2008-06-21
1.1307,2.24642398634e+13,,11.1895,22.7644,,2.2529,2008-06-22
1.1256,2.19169006516e+13,,10.9191,22.2587,,2.1997,2008-06-23
1.1387,2.22849857981e+13,,11.1025,22.6325,,2.2367,2008-06-24
1.1036,2.31148882764e+13,,11.5124,23.464,,2.3193,2008-06-25
1.1187,2.31063819181e+13,,11.5075,23.4582,,2.3185,2008-06-26
1.1673,2.18724730509e+13,,10.893,22.2055,,2.1947,2008-06-27
1.276,2.19095269792e+13,,10.9081,22.1924,,2.1965,2008-06-28
1.2721,2.19095269792e+13,,10.9081,22.1924,,2.1965,2008-06-29
1.2753,2.17563705932e+13,1.0712596492e+13,10.8352,22.0877,1.03528493942e+12,2.183,2008-06-30
1.3224,2.11148082989e+13,,10.5154,21.433,,2.1186,2008-07-01
1.3452,2.11325021281e+13,,10.5242,21.4509,,2.1204,2008-07-02
1.2918,2.15562331054e+13,,10.7352,21.881,,2.1629,2008-07-03
1.2712,2.13220761561e+13,,10.6186,21.6434,,2.1394,2008-07-04
1.2551,2.13581860705e+13,,10.6336,21.6339,,2.1413,2008-07-05
1.2432,2.13581860705e+13,,10.6336,21.6339,,2.1413,2008-07-06
1.1855,2.23032376437e+13,,11.1072,22.6393,,2.2378,2008-07-07
1.1815,2.24798127058e+13,,11.195,22.8066,,2.2555,2008-07-08
1.1414,2.33264319211e+13,,11.6166,23.6585,,2.3402,2008-07-09
1.159,2.29983588001e+13,,11.4532,23.3257,,2.3073,2008-07-10
1.1725,2.28280354106e+13,,11.3684,23.1532,,2.2902,2008-07-11
1.1672,2.28620806e+13,,11.3808,23.1616,,2.2915,2008-07-12
1.1604,2.28620806e+13,,11.3808,23.1616,,2.2915,2008-07-13
1.1467,2.30073940703e+13,,11.4556,23.3472,,2.3078,2008-07-14
1.1944,2.22078922609e+13,,11.0606,22.527,,2.2274,2008-07-15
1.2343,2.15746611549e+13,,10.7436,21.8832,,2.1636,2008-07-16
1.2384,2.14297716597e+13,,10.6725,21.7357,,2.149,2008-07-17
1.2013,2.21500531326e+13,,11.0301,22.4614,,2.2209,2008-07-18
1.2019,2.21835204679e+13,,11.0433,22.4565,,2.2225,2008-07-19
1.1946,2.21835204679e+13,,11.0433,22.4565,,2.2225,2008-07-20
1.1575,2.2823981695e+13,,11.365,23.1607,,2.2889,2008-07-21
1.1683,2.27168039728e+13,,11.3208,23.0668,,2.2734,2008-07-22
1.1965,2.26598460285e+13,,11.2924,23.0116,,2.2666,2008-07-23
1.1672,2.32283623104e+13,,11.582,23.5758,,2.3229,2008-07-24
1.1828,2.28967137925e+13,,11.4198,23.2134,,2.2885,2008-07-25
1.1824,2.29301811278e+13,,11.4672,23.2096,,2.2899,2008-07-26
1.1819,2.29301811278e+13,,11.4672,23.2096,,2.2899,2008-07-27
1.1684,2.31811003443e+13,,11.5929,23.4959,,2.3162,2008-07-28
1.2134,2.27639358171e+13,,11.3511,23.0282,,2.2711,2008-07-29
1.2194,2.26763491591e+13,,11.3014,22.9118,,2.26,2008-07-30
1.2444,2.21718889177e+13,,11.0088,22.3822,,2.2078,2008-07-31
1.2381,2.23992335503e+13,,11.1226,22.6102,,2.2301,2008-08-01
1.2333,2.24327008857e+13,,11.1417,22.6083,,2.2313,2008-08-02
1.2331,2.24327008857e+13,,11.1417,22.6083,,2.2313,2008-08-03
1.2615,2.19166668331e+13,,10.8886,22.1275,,2.1818,2008-08-04
1.2943,2.14836955597e+13,,10.6832,21.6839,,2.137,2008-08-05
1.284,2.17163938666e+13,,10.794,21.9126,,2.1598,2008-08-06
1.2793,2.17716375658e+13,,10.8024,21.948,,2.1648,2008-08-07
1.3417,2.07777166377e+13,,10.3073,20.9019,,2.0639,2008-08-08
1.341,2.08111851618e+13,,10.3878,20.887,,2.0641,2008-08-09
1.3346,2.08111851618e+13,,10.3878,20.887,,2.0641,2008-08-10
1.4115,1.97251604941e+13,,9.8395,19.8172,,1.9565,2008-08-11
1.4209,1.96459295066e+13,,9.8007,19.7001,,1.9466,2008-08-12
1.4248,1.95504705162e+13,,9.751,19.58,,1.9352,2008-08-13
1.4274,1.94679585611e+13,,9.7116,19.5149,,1.9267,2008-08-14
1.4219,1.95457878245e+13,,9.8162,19.5548,,1.9301,2008-08-15
1.42,1.95792551599e+13,,9.7684,19.5925,,1.9318,2008-08-16
1.4187,1.95792551599e+13,,9.7684,19.5925,,1.9318,2008-08-17
1.4999,1.85321799777e+13,,9.254,18.5533,,1.8246,2008-08-18
1.4829,1.87316446145e+13,,9.9183,18.7017,,1.8405,2008-08-19
1.3796,2.01493802985e+13,,10.885,20.0793,,1.9751,2008-08-20
1.4316,1.94276482227e+13,,10.1678,19.2462,,1.9004,2008-08-21
1.4497,1.92157413631e+13,,10.7127,18.8246,,1.8701,2008-08-22
1.4448,1.92460768506e+13,,12.4611,18.3188,,1.8633,2008-08-23
1.4418,1.92460768506e+13,,12.4611,18.3188,,1.8633,2008-08-24
1.4411,1.92694611428e+13,,12.7243,18.555,,1.843,2008-08-25
1.4842,1.87776586323e+13,,12.6614,18.0354,,1.7893,2008-08-26
1.4918,1.87246184071e+13,,12.6709,17.7528,,1.7728,2008-08-27
1.486,1.88053530831e+13,,12.799,18.1383,,1.7616,2008-08-28
1.4552,1.91937394242e+13,,13.2118,18.4473,,1.7922,2008-08-29
1.4521,1.92279724945e+13,,13.2116,18.4983,,1.7849,2008-08-30
1.4517,1.92279724945e+13,,13.2116,18.4983,,1.7849,2008-08-31
1.5005,1.85998397802e+13,,12.7858,17.9413,,1.7278,2008-09-01
1.5122,1.84413937081e+13,,12.6769,17.7882,,1.7131,2008-09-02
1.5312,1.82105467681e+13,,12.5182,17.566,,1.6917,2008-09-03
1.5226,1.82181483693e+13,,12.5234,17.5728,,1.6923,2008-09-04
1.5757,1.76157990455e+13,,12.1088,16.9916,,1.6364,2008-09-05
1.5725,1.7646134533e+13,,12.1241,16.9766,,1.6381,2008-09-06
1.5725,1.7646134533e+13,,12.1241,16.9766,,1.6381,2008-09-07
1.6234,1.71800755533e+13,,11.8093,16.5725,,1.596,2008-09-08
1.6209,1.71971659485e+13,,11.8211,16.5887,,1.5976,2008-09-09
1.6163,1.72295172037e+13,,11.8431,16.62,,1.6006,2008-09-10
1.6683,1.66625386992e+13,,11.4533,16.0721,,1.5478,2008-09-11
1.6655,1.66696147056e+13,,11.4582,16.0796,,1.5486,2008-09-12
1.6634,1.66999501931e+13,,11.4738,16.067,,1.5503,2008-09-13
1.6634,1.66999501931e+13,,11.4738,16.067,,1.5503,2008-09-14
1.6634,1.66999501931e+13,,11.4738,16.067,,1.5503,2008-09-15
1.7344,1.59129919469e+13,,10.9381,15.35,,1.4783,2008-09-16
1.7823,1.53840621754e+13,,10.5745,14.8387,,1.4291,2008-09-17
1.8161,1.5122550008e+13,,10.3948,14.5853,,1.4046,2008-09-18
1.66,1.65572090379e+13,,11.3804,15.9675,,1.5378,2008-09-19
1.7887,1.65875445254e+13,,11.3961,15.9552,,1.5396,2008-09-20
1.7883,1.65875445254e+13,,11.3961,15.9552,,1.5396,2008-09-21
1.6743,1.77848946231e+13,,12.2243,17.1518,,1.6519,2008-09-22
1.7282,1.74434974061e+13,,11.9896,16.8238,,1.6203,2008-09-23
1.7168,1.75264353885e+13,,12.0466,16.9042,,1.628,2008-09-24
1.6577,1.81437519231e+13,,12.4682,17.4973,,1.6851,2008-09-25
1.6772,1.81358943919e+13,,12.4628,17.4887,,1.6842,2008-09-26
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-09-27
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-09-28
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-09-29
1.6749,1.81662298794e+13,1.08045712529e+13,12.4779,17.4725,1.01338522156e+12,1.6859,2008-09-30
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-10-01
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-10-02
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-10-03
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-10-04
1.6749,1.81662298794e+13,,12.4779,17.4725,,1.6859,2008-10-05
1.7661,1.71968662427e+13,,11.8175,16.5847,,1.5972,2008-10-06
1.7863,1.70919590707e+13,,11.7454,16.4842,,1.5875,2008-10-07
1.8408,1.65472057807e+13,,11.3704,15.9574,,1.5368,2008-10-08
1.861,1.63948280854e+13,,11.2657,15.8107,,1.5227,2008-10-09
1.9367,1.57664444935e+13,,10.8324,15.2051,,1.4645,2008-10-10
1.9323,1.5796779981e+13,,10.8486,15.2053,,1.4663,2008-10-11
1.9323,1.5796779981e+13,,10.8486,15.2053,,1.4663,2008-10-12
1.8743,1.6355139193e+13,,11.2372,15.7845,,1.5192,2008-10-13
1.9249,1.5939697594e+13,,10.9522,15.3815,,1.4807,2008-10-14
1.946,1.57959353648e+13,,10.8631,15.2383,,1.4665,2008-10-15
2.0335,1.50939150547e+13,,10.378,14.5601,,1.4012,2008-10-16
2.0124,1.52496404251e+13,,10.4743,14.7155,,1.4154,2008-10-17
2.0078,1.52799759126e+13,,10.4856,14.7071,,1.4171,2008-10-18
2.0078,1.52799759126e+13,,10.4856,14.7071,,1.4171,2008-10-19
1.9654,1.56026622178e+13,,10.7131,15.0096,,1.4474,2008-10-20
1.979,1.54920048555e+13,,10.6485,14.8837,,1.4363,2008-10-21
2.0376,1.50468607643e+13,,10.4281,14.5309,,1.3932,2008-10-22
2.0529,1.48845813295e+13,,10.3185,14.3791,,1.3773,2008-10-23
2.0925,1.4594642934e+13,,9.9146,14.0853,,1.3482,2008-10-24
2.0757,1.46249784215e+13,,12.5585,14.0045,,1.3467,2008-10-25
2.0757,1.46249784215e+13,,12.5585,14.0045,,1.3467,2008-10-26
2.2216,1.3691656482e+13,,11.7795,13.1977,,1.2598,2008-10-27
2.1629,1.40801575215e+13,,11.4666,13.7683,,1.2919,2008-10-28
2.2253,1.36632057999e+13,,11.182,13.4515,,1.2489,2008-10-29
2.1757,1.40036999155e+13,,10.8189,13.7013,,1.249,2008-10-30
2.2181,1.37530833175e+13,,12.2439,13.4643,,1.2223,2008-10-31
2.213,1.3783418805e+13,,12.2636,13.4583,,1.2242,2008-11-01
2.213,1.3783418805e+13,,12.2636,13.4583,,1.2242,2008-11-02
2.2327,1.37069833499e+13,,12.2029,13.4192,,1.2182,2008-11-03
2.2547,1.36036728811e+13,,12.1109,13.318,,1.209,2008-11-04
2.1878,1.40374707414e+13,,12.4971,13.7427,,1.2475,2008-11-05
2.2393,1.37109312013e+13,,12.2064,13.423,,1.2185,2008-11-06
2.2042,1.39406274565e+13,,12.4109,13.6479,,1.2389,2008-11-07
2.1985,1.3970962944e+13,,12.4304,13.6414,,1.2409,2008-11-08
2.1985,1.3970962944e+13,,12.4304,13.6414,,1.2409,2008-11-09
2.0577,1.49372133393e+13,,13.2981,14.6236,,1.3275,2008-11-10
2.0883,1.47180848827e+13,,13.103,14.409,,1.308,2008-11-11
2.0681,1.4855521457e+13,,13.2254,14.5436,,1.3202,2008-11-12
1.9931,1.53978797668e+13,,13.7082,15.0746,,1.3684,2008-11-13
1.9294,1.58726125051e+13,,14.1308,15.5393,,1.4106,2008-11-14
1.925,1.59029479926e+13,,14.1494,15.5278,,1.4125,2008-11-15
1.925,1.59029479926e+13,,14.1494,15.5278,,1.4125,2008-11-16
1.8837,1.622262401e+13,,14.4424,15.882,,1.4417,2008-11-17
2.0207,1.51970047613e+13,,13.5294,14.8779,,1.3506,2008-11-18
1.9051,1.60911915978e+13,,14.3254,15.7533,,1.43,2008-11-19
1.9317,1.58496863272e+13,,14.1104,15.5169,,1.4086,2008-11-20
1.9459,1.57554351356e+13,,14.0265,15.4246,,1.4002,2008-11-21
1.9414,1.57857706231e+13,,14.0451,15.4134,,1.4021,2008-11-22
1.9414,1.57857706231e+13,,14.0451,15.4134,,1.4021,2008-11-23
2.0197,1.5182396959e+13,,13.5164,14.8636,,1.3493,2008-11-24
2.0281,1.51285807852e+13,,13.4685,14.8109,,1.3445,2008-11-25
2.0198,1.51972301734e+13,,13.5298,14.8853,,1.351,2008-11-26
1.9963,1.53653678625e+13,,13.6795,15.05,,1.3659,2008-11-27
2.0399,1.50009664246e+13,,13.3551,14.6931,,1.3335,2008-11-28
2.035,1.50315863121e+13,,13.3743,14.6841,,1.3355,2008-11-29
2.035,1.50315863121e+13,,13.3743,14.6841,,1.3355,2008-11-30
2.0085,1.51937160658e+13,,13.5267,14.8819,,1.3507,2008-12-01
2.0071,1.51755241305e+13,,13.5105,14.8641,,1.349,2008-12-02
1.9303,1.57913297502e+13,,14.0587,15.4672,,1.4038,2008-12-03
1.8998,1.60700609468e+13,,14.3069,15.7402,,1.4286,2008-12-04
1.8697,1.63149669771e+13,,14.4782,15.9349,,1.443,2008-12-05
1.8655,1.63455868646e+13,,14.4967,15.9226,,1.4449,2008-12-06
1.8655,1.63455868646e+13,,14.4967,15.9226,,1.4449,2008-12-07
1.8034,1.69038991393e+13,,15.0008,16.5101,,1.4951,2008-12-08
1.8478,1.6489314833e+13,,14.6329,16.1052,,1.4585,2008-12-09
1.8102,1.68436994844e+13,,14.9474,16.4513,,1.4898,2008-12-10
1.8556,1.6446679453e+13,,14.5951,16.0635,,1.4547,2008-12-11
1.9294,1.58189789432e+13,,14.038,15.4505,,1.3992,2008-12-12
1.9266,1.58495988307e+13,,14.0568,15.4395,,1.4011,2008-12-13
1.9266,1.58495988307e+13,,14.0568,15.4395,,1.4011,2008-12-14
1.9192,1.59000996298e+13,,14.11,15.5297,,1.4063,2008-12-15
1.9041,1.5994110644e+13,,14.1934,15.6215,,1.4147,2008-12-16
1.8981,1.60308031331e+13,,14.226,15.6573,,1.4179,2008-12-17
1.8667,1.63421440595e+13,,14.5023,15.9614,,1.4454,2008-12-18
1.8612,1.63706229119e+13,,14.5276,15.9892,,1.448,2008-12-19
1.8571,1.64012427994e+13,,14.5461,15.9768,,1.4498,2008-12-20
1.8571,1.64012427994e+13,,14.5461,15.9768,,1.4498,2008-12-21
1.8848,1.61473026363e+13,,14.3294,15.7711,,1.4282,2008-12-22
1.9789,1.54124613206e+13,,13.6773,15.0534,,1.3632,2008-12-23
2.0156,1.51466682316e+13,,13.4414,14.7938,,1.3397,2008-12-24
2.027,1.50685291745e+13,,13.3721,14.7175,,1.3328,2008-12-25
2.0298,1.50530467686e+13,,13.3575,14.7014,,1.3313,2008-12-26
2.0252,1.50816579575e+13,,13.3757,14.6914,,1.3332,2008-12-27
2.0252,1.50816579575e+13,,13.3757,14.6914,,1.3332,2008-12-28
2.0337,1.50126572175e+13,,13.3216,14.662,,1.3278,2008-12-29
2.0521,1.48649805792e+13,,13.1906,14.5174,,1.3147,2008-12-30
2.0673,1.47700175681e+13,1.1271871511e+13,13.1063,14.4247,8.13482284736e+11,1.3063,2008-12-31
2.0623,1.48008767383e+13,,13.1267,14.4175,,1.3084,2009-01-01
2.0623,1.48008767383e+13,,13.1267,14.4175,,1.3084,2009-01-02
2.0623,1.48008767383e+13,,13.1267,14.4175,,1.3084,2009-01-03
2.0623,1.48008767383e+13,,13.1267,14.4175,,1.3084,2009-01-04
2.0013,1.52430117777e+13,,13.5256,14.8861,,1.3481,2009-01-05
1.9443,1.56813761085e+13,,13.9146,15.2978,,1.3868,2009-01-06
1.956,1.55616522903e+13,,13.8083,15.1833,,1.3762,2009-01-07
2.002,1.5184009128e+13,,13.4732,14.8148,,1.3428,2009-01-08
1.9708,1.54150208601e+13,,13.6782,15.04,,1.3632,2009-01-09
1.9663,1.54451177796e+13,,13.6981,15.0309,,1.3651,2009-01-10
1.9663,1.54451177796e+13,,13.6981,15.0309,,1.3651,2009-01-11
1.9726,1.53902842931e+13,,13.6563,15.0157,,1.361,2009-01-12
